qid,dataset,cluster_id,difficulty,question,answer,reasoning_chain,supporting_chunk_ids,topic_label,topic_keywords,generated_at,model_used,generation_ok,error
hotpotqa_clu0060_hard_2,hotpotqa,60,hard,"What are the names of the high-ranking members of the Honoured Society mentioned in the passages who were either slain or shot, and in what years did these incidents occur?",Frank Benvenuto was slain in 2000 and Tony Romeo was shot in 2002.,"To answer this question, we need to read Passage b225c7884e9f87331784, which mentions the Honoured Society and its high-ranking members. Specifically, it states that Frank Benvenuto was the leader of the Honoured Society until his slaying in 2000, and Tony Romeo was another high-ranking member who was shot in 2002. This information is not present in any other passage, but Passage b225c7884e9f87331784 provides the necessary details to answer the question. Additionally, Passage 0cae3997fe1878f72ac9 and Passage 786cf5fb4b6c1e5a1da8 provide context about the Royal Commission into Drug Trafficking and its investigation into drug trafficking in New South Wales, Australia, which is related to the Honoured Society. However, the specific information about Frank Benvenuto and Tony Romeo is only found in Passage b225c7884e9f87331784.",0cae3997fe1878f72ac9|786cf5fb4b6c1e5a1da8|b225c7884e9f87331784,45_drug_drug trafficking_trafficking_commission,drug|drug trafficking|trafficking|commission|royal|new south,2026-05-04T09:41:34,llama-3.3-70b-versatile,True,
hotpotqa_clu0061_easy_0,hotpotqa,61,easy,In which US state is the former United States Air Force base McClellan Air Force Base located?,California,"The answer can be found in Passage 031062c48f64eac9d6d9, which states that McClellan Air Force Base is located in the North Highlands area of Sacramento County, in the state of California.",031062c48f64eac9d6d9,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:41:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0061_medium_1,hotpotqa,61,medium,In which city was the German aircraft and aircraft engine manufacturer Junkers based?,Dessau,"To answer this question, we need to connect the information about Junkers from two passages. Passage 76ebb0296f2fc07e373b mentions that the axial turbojet Pirna 014 was designed by engineers from a German aircraft and aircraft engine manufacturer, but it does not specify the city. However, Passage 6eab976ac57874a37f52 provides the information that Junkers, the manufacturer, was based in Dessau, Germany, where it was founded by Hugo Junkers in 1895.",76ebb0296f2fc07e373b|6eab976ac57874a37f52,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:41:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0061_hard_2,hotpotqa,61,hard,"What US state is home to the location where the 337th Flight Test Squadron was based, and in which city was the German aircraft and aircraft engine manufacturer that designed the Pirna 014 axial turbojet based?","California, Dessau","First, we find the location of the 337th Flight Test Squadron in Passage 031062c48f64eac9d6d9, which is McClellan Air Force Base in Sacramento County. Then, we determine the state where McClellan Air Force Base is located, which is California. Next, we identify the German aircraft and aircraft engine manufacturer that designed the Pirna 014 axial turbojet in Passages 76ebb0296f2fc07e373b and 0b99e6c8644b67f23a1d, which is Junkers. Finally, we find the city where Junkers was based in Passage 6eab976ac57874a37f52, which is Dessau.",031062c48f64eac9d6d9|76ebb0296f2fc07e373b|0b99e6c8644b67f23a1d|6eab976ac57874a37f52,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:41:52,llama-3.3-70b-versatile,True,
hotpotqa_clu0062_easy_0,hotpotqa,62,easy,What was the length range of the Imperator-class ocean liners?,906 ft (276 m) to 955.8 ft (291.3 m),"The length range of the Imperator-class ocean liners is mentioned in Passage 914f90bf34b68480eb4f, which states that these liners had a length ranging from 906 ft (276 m) to 955.8 ft (291.3 m).",914f90bf34b68480eb4f,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:42:09,llama-3.3-70b-versatile,True,
hotpotqa_clu0062_medium_1,hotpotqa,62,medium,"What was the original name of the ship that was later renamed RMS Majestic, and in what year was it launched?","The original name of the ship was SS Bismarck, and it was launched in 1914.","To answer this question, we need to read Passage 914f90bf34b68480eb4f to find the launch year of the SS Bismarck, which is 1914, and Passage 671b18ed46d28ce2aa4e to find the original name of the ship that was later renamed RMS Majestic, which is SS Bismarck.",914f90bf34b68480eb4f|671b18ed46d28ce2aa4e,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:42:09,llama-3.3-70b-versatile,True,
hotpotqa_clu0062_hard_2,hotpotqa,62,hard,"What was the length range of the Imperator-class ocean liners and in what year was the largest ship in the world at 56,551 gross register tons originally launched?","The length range was from 906 ft to 955.8 ft and the largest ship, RMS Majestic, was originally launched in 1914 as the Hamburg America Line liner SS Bismarck.","To answer this question, we need to read Passage 914f90bf34b68480eb4f to find the length range of the Imperator-class ocean liners, and then read Passage 671b18ed46d28ce2aa4e to find the information about the largest ship, RMS Majestic, and its original launch year. Passage 914f90bf34b68480eb4f provides the length range, while Passage 671b18ed46d28ce2aa4e provides the details about RMS Majestic.",914f90bf34b68480eb4f|671b18ed46d28ce2aa4e,5_ocean_lincoln_tons_flight,ocean|lincoln|tons|flight|war|world war,2026-05-04T09:42:09,llama-3.3-70b-versatile,True,
hotpotqa_clu0063_easy_0,hotpotqa,63,easy,In what year was McClellan Air Force Base closed?,2001,"The answer can be found in passage 87af8c496a70cbda6469, which states that McClellan Air Force Base was closed on 13 July 2001.",87af8c496a70cbda6469,32_air_airport_base_north,air|airport|base|north|passenger|nunavut,2026-05-04T09:42:28,llama-3.3-70b-versatile,True,
hotpotqa_clu0063_medium_1,hotpotqa,63,medium,In which country are both Iqaluit Airport and Canadian North based?,Canada,"To answer this question, we need to connect information from two passages. Passage c52a2839724cdf9f6940 mentions that Iqaluit Airport serves Iqaluit, Nunavut, Canada, and Passage f304ebcf5c0d49c26f03 states that Canadian North Inc. is an airline headquartered in Calgary, Alberta, Canada. By combining these two pieces of information, we can conclude that both Iqaluit Airport and Canadian North are based in Canada.",c52a2839724cdf9f6940|f304ebcf5c0d49c26f03,32_air_airport_base_north,air|airport|base|north|passenger|nunavut,2026-05-04T09:42:28,llama-3.3-70b-versatile,True,
hotpotqa_clu0063_hard_2,hotpotqa,63,hard,What is the total number of passengers handled by Iqaluit Airport and Erik Nielsen Whitehorse International Airport in 2011 and 2012 respectively?,"More than 414,000 passengers","To find the answer, we need to read passages c52a2839724cdf9f6940 and 37f6203ae7f69952de20. Passage c52a2839724cdf9f6940 states that Iqaluit Airport handled more than 120,000 passengers in 2011. Passage 37f6203ae7f69952de20 states that Erik Nielsen Whitehorse International Airport handled 294,000 passengers in 2012. By adding these two numbers together, we can find the total number of passengers handled by both airports.",c52a2839724cdf9f6940|37f6203ae7f69952de20,32_air_airport_base_north,air|airport|base|north|passenger|nunavut,2026-05-04T09:42:28,llama-3.3-70b-versatile,True,
hotpotqa_clu0064_easy_0,hotpotqa,64,easy,"What is the faith designation of the University of Providence, a private university located in Great Falls, Montana?",Roman Catholic,"The answer can be found in Passage 2b2c2c3798e43de60e32, which states that the University of Providence is a private Roman Catholic university.",2b2c2c3798e43de60e32,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:42:46,llama-3.3-70b-versatile,True,
hotpotqa_clu0064_medium_1,hotpotqa,64,medium,What is the faith designation of the University of Providence and the religious affiliation of Boston College?,The University of Providence is a Roman Catholic university and Boston College is a Jesuit Catholic research university.,"To answer this question, we need to read Passage 2b2c2c3798e43de60e32, which states that the University of Providence is a private Roman Catholic university. Then, we need to read Passage 7b27828d83b8bdd56046, which states that Boston College is a private Jesuit Catholic research university. By connecting these two pieces of information, we can determine the faith designation of both universities.",2b2c2c3798e43de60e32|7b27828d83b8bdd56046,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:42:46,llama-3.3-70b-versatile,True,
hotpotqa_clu0064_hard_2,hotpotqa,64,hard,"What is the religious affiliation of the University of Providence and Boston College, and in which states are they located?","The University of Providence is a Roman Catholic university located in Montana, and Boston College is a Jesuit Catholic university located in Massachusetts.","To answer this question, we need to read Passage 2b2c2c3798e43de60e32 to find the religious affiliation of the University of Providence, and Passage 7b27828d83b8bdd56046 to find the religious affiliation of Boston College. We also need to read Passage 2b2c2c3798e43de60e32 to find the location of the University of Providence, and Passage 7b27828d83b8bdd56046 to find the location of Boston College. Passage ca6a36f9e1a50681adeb provides additional context about the University of Providence, but is not necessary to answer the question.",2b2c2c3798e43de60e32|7b27828d83b8bdd56046|ca6a36f9e1a50681adeb,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:42:46,llama-3.3-70b-versatile,True,
hotpotqa_clu0065_easy_0,hotpotqa,65,easy,In what year was St. Olaf College founded?,1874,"The answer can be found in Passage d8431621319f8032619c, which states that St. Olaf College was founded in 1874 by a group of Norwegian-American immigrant pastors and farmers.",d8431621319f8032619c,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:43:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0065_medium_1,hotpotqa,65,medium,Which American college that was founded in 1874 has sent students to the Centre for Medieval and Renaissance Studies?,St. Olaf College,"To answer this question, we need to connect the founding year of an American college (1874) from Passage 39d2389a250551d1cfd8 with the list of American colleges that have sent students to the Centre for Medieval and Renaissance Studies in Passage 1da635c68cef89e91e4f. Then, we identify St. Olaf College as the one founded in 1874 from Passage d8431621319f8032619c.",39d2389a250551d1cfd8|1da635c68cef89e91e4f|d8431621319f8032619c,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:43:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0065_hard_2,hotpotqa,65,hard,"Which American college that was founded in 1874 and has sent students to the Centre for Medieval and Renaissance Studies is a private liberal arts college in Northfield, Minnesota?",St. Olaf College,"To answer this question, we need to connect information from multiple passages. Passage [39d2389a250551d1cfd8] mentions that an American college founded in 1874 has sent students to the Centre for Medieval and Renaissance Studies. Passage [d8431621319f8032619c] provides the information that St. Olaf College was founded in 1874 and is located in Northfield, Minnesota. Additionally, Passage [1da635c68cef89e91e4f] lists St. Olaf College as one of the American colleges that have sent students to the Centre for Medieval and Renaissance Studies, confirming the connection.",39d2389a250551d1cfd8|d8431621319f8032619c|1da635c68cef89e91e4f,10_college_university_private_research,college|university|private|research|students|rutgers,2026-05-04T09:43:03,llama-3.3-70b-versatile,True,
hotpotqa_clu0066_easy_0,hotpotqa,66,easy,What law was enacted in 1516 that Hacker-Pschorr Brewery must comply with in terms of ingredients in beer?,Reinheitsgebot Purity Law,"The answer can be found in passage 3c35f17c743aa29909a6, which mentions that Hacker-Pschorr Brewery must comply with the Reinheitsgebot Purity Law of 1516.",3c35f17c743aa29909a6,31_german_berlin_order_law,german|berlin|order|law|building|bavarian,2026-05-04T09:43:21,llama-3.3-70b-versatile,True,
